---     ,31.0,1.82005321559063,
---     ,32.0,1.827831856040634,
---     ,32.33,1.8374467844093685,
---     ,32.56,1.8452254248593731,
---     ,33.04,1.8481966011250095,
---     ,33.02,1.8452254248593731,
---     ,33.02,1.8374467844093687,
---     ,34.34,1.827831856040634,
---     ,36.23,1.8200532155906297,
---     ,37.82,1.8170820393249931,
---     ,38.88,1.8200532155906302,
---     ,39.92,1.8316515161531353,
---     ,40.28,1.8589057647468723,
---     ,40.85,1.9086803398874983,
---     ,41.9,1.9802786404500035,
---     ,42.6,2.060536954353118,
---     ,43.07,2.125258313903114,
---     ,43.38,2.1474467844093685,
---     ,43.92,2.109946784409369,
---     ,44.28,2.0156762745781203,
---     ,44.19,1.8883155948031225,
---     ,44.46,1.7624999999999995,
---     ,44.97,1.6682827057593816,
---     ,45.31,1.6185081306187554,
---     ,45.88,1.6061803398874983,
---     ,45.92,1.610868810393753,
---     ,45.95,1.6102786404500038,
---     ,46.96,1.5914918693812437,
---     ,47.31,1.5547213595499954,
---     ,47.21,1.5089589803375025,
---     ,47.8,1.465729490168751,
---     ,48.2,1.4347745751406258,
---     ,48.14,1.4218237254218782,
---     ,49.09,1.4280040653093773,
---     ,49.73,1.4501393202250015,
---     ,50.15,1.4822745751406259,
---     ,50.77,1.5173606797749972,
---     ,51.18,1.5479508497187466,
---     ,51.45,1.5674999999999994,
---     ,51.97,1.5723606797749974,
---     ,51.98,1.5624467844093688,
---     ,52.65,1.539860679774997,
---     ,52.77,1.5072745751406258,
---     ,52.85,1.467725424859373,
---     ,53.23,1.425590169943749,
---     ,53.82,1.387188470506254,
---     ,54.21,1.3602786404500038,
---     ,54.48,1.3522745751406258,
---     ,54.65,1.367049150281252,
---     ,55.43,1.4027786404500036,
---     ,55.96,1.4526393202250016,
---     ,55.64,1.5073606797749977,
---     ,56.09,1.5583155948031227,
---     ,56.39,1.5997745751406256,
---     ,56.93,1.6294959346906215,
---     ,57.29,1.6491311896062457,
---     ,57.19,1.6644630456468805,
---     ,57.79,1.6839589803375024,
---     ,57.86,1.7159016994374943,
---     ,58.24,1.7639589803375024,
---     ,58.49,1.8230040653093773,
---     ,59.0,1.878938653790613,
---     ,60.0,1.9130369543531183,
---     ,60.33,1.909184405196876,
---     ,60.89,1.8619427190999909,
---     ,61.26,1.7798074641843669,
---     ,61.84,1.680868810393753,
---     ,61.89,1.5851393202250015,
---     ,62.26,1.5078647450843752,
---     ,62.51,1.456737620787507,
---     ,62.01,1.4329179606750055,
---     ,62.34,1.4335942352531268,
---     ,62.89,1.4550532155906302,
---     ,63.26,1.4946884705062542,
---     ,63.84,1.5498606797749972,
---     ,64.23,1.6152254248593727,
---     ,64.48,1.6813196601125004,
---     ,64.99,1.7351722092687423,
---     ,65.33,1.7638525491562413,
---     ,66.22,1.7594098300562497,
---     ,66.48,1.722586104634371,
---     ,67.32,1.663627124296868,
---     ,67.55,1.5987335554781286,
---     ,67.7,1.543733555478129,
---     ,67.8,1.5085410196624962,
---     ,68.2,1.4946884705062546,
---     ,68.8,1.4971023658718827,
---     ,69.87,1.5085410196624962,
---     ,69.91,1.5225861046343712,
---     ,69.94,1.5343237254218784,
---     ,70.29,1.5402254248593732,
---     ,70.86,1.5380369543531183,
---     ,71.24,1.5269098300562498,
---     ,71.16,1.5072745751406258,
---     ,71.11,1.4806762745781203,
---     ,71.4,1.4499999999999995,
---     ,71.6,1.4193237254218785,
---     ,72.07,1.3930901699437492,
---     ,72.71,1.3749999999999996,
---     ,73.48,1.3668237254218785,
---     ,73.98,1.368229490168751,
---     ,73.99,1.3782294901687508,
---     ,73.99,1.3979179606750054,
---     ,74.66,1.4332827057593813,
---     ,75.11,1.4946884705062544,
---     ,75.74,1.5914589803375028,
---     ,76.16,1.7238196601125004,
---     ,76.44,1.8766311896062455,
---     ,76.63,2.0203976341281162,
---     ,76.75,2.1213525491562413,
---     ,77.5,2.155762379212492,
---     ,78.0,2.1206230589874897,
---     ,78.33,2.0349467844093687,
---     ,78.22,1.930729490168751,
---     ,78.48,1.8388196601125004,
---     ,78.65,1.777274575140626,
---     ,79.1,1.7473277907312563,
---     ,79.4,1.7377786404500037,
---     ,79.6,1.7342705098312479,
---     ,80.4,1.7276393202250018,
---     ,81.93,1.7166844051968764,
---     ,81.96,1.7053115294937449,
---     ,82.3,1.6971352549156236,
---     ,82.87,1.6918237254218784,
---     ,82.91,1.6858155948031226,
---     ,82.94,1.6754508497187466,
---     ,82.96,1.6595491502812518,
---     ,83.31,1.640364745084375,
---     ,83.54,1.6219959346906214,
---     ,83.69,1.606770509831248,
---     ,84.46,1.5932294901687512,
---     ,84.97,1.578733555478129,
---     ,85.32,1.5652786404500039,
---     ,85.88,1.5622745751406257,
---     ,86.25,1.5816844051968764,
---     ,86.5,1.6289589803375024,
---     ,86.33,1.6967705098312478,
---     ,86.89,1.7651722092687425,
---     ,87.59,1.809131189606246,
---     ,87.73,1.8109549150281246,
---     ,88.15,1.7699467844093686,
---     ,88.77,1.702307464184367,
---     ,89.18,1.6310942352531268,
---     ,89.45,1.573733555478129,
---     ,89.97,1.5361803398874985,
---     ,90.31,1.5156433855343794,
---     ,90.87,1.5071023658718825,
---     ,90.92,1.5086803398874984,
---     ,91.28,1.5224999999999993,
---     ,91.85,1.5506433855343797,
---     ,91.9,1.5900861046343708,
---     ,92.27,1.6312664445218699,
---     ,92.84,1.66255321559063,
---     ,92.9,1.677864745084375,
---     ,93.26,1.681127124296868,
---     ,93.84,1.6839589803375024,
---     ,94.23,1.698508130618755,
---     ,94.49,1.7303115294937446,
---     ,95.32,1.7748606797749973,
---     ,95.55,1.8196884705062542,
---     ,96.03,1.8517705098312476,
---     ,96.02,1.8653115294937446,
---     ,96.68,1.8633155948031228,
---     ,97.12,1.8525861046343708,
---     ,97.41,1.837360679774997,
---     ,97.61,1.8169098300562496,
---     ,97.74,1.7886803398874982,
---     ,97.83,1.7535942352531266,
---     ,98.22,1.7190983005625045,
---     ,98.81,1.6971352549156238,
---     ,98.87,1.6971352549156236,
---     ,99.58,1.7187335554781287,
---     ,99.72,1.750225424859373,
---     ,100.48,1.7739918693812433,
---     ,100.65,1.775364745084375,
---     ,101.1,1.7496352549156238,
---     ,102.07,1.703262379212492,
---     ,102.38,1.649774575140626,
---     ,102.25,1.6036474508437573,
---     ,102.84,1.575590169943749,
---     ,103.22,1.5703647450843752,
---     ,103.82,1.5865121959281332,
---     ,104.21,1.618229490168751,
---     ,104.47,1.6581762745781203,
---     ,104.98,1.6988196601125003,
---     ,105.32,1.7334549150281244,
---     ,105.55,1.7583155948031224,
---     ,106.03,1.773680339887498,
---     ,106.35,1.7833155948031223,
---     ,106.57,1.7922745751406255,
---     ,107.05,1.8034549150281247,
---     ,107.03,1.81626644452187,
---     ,107.35,1.8280040653093772,
---     ,107.9,1.8365983005625046,
---     ,107.94,1.8441311896062458,
---     ,108.62,1.8569098300562499,
---     ,109.08,1.8806433855343796,
---     ,109.39,1.9156762745781206,
---     ,109.93,1.954721359549995,
---     ,110.28,1.9847745751406258,
---     ,110.86,1.9942705098312479,
---     ,111.24,1.980086104634371,
---     ,111.49,1.948905764746872,
---     ,111.99,1.9130901699437488,
---     ,112.33,1.8843237254218783,
---     ,112.22,1.869184405196876,
---     ,112.81,1.868315594803122,
---     ,112.88,1.8777786404500036,
---     ,113.25,1.8918237254218782,
---     ,113.5,1.9051722092687422,
---     ,113.33,1.9128115294937444,
---     ,114.22,1.9096884705062538,
---     ,114.48,1.893090169943749,
---     ,114.99,1.8655369543531184,
---     ,115.33,1.8345491502812519,
---     ,115.88,1.8098277907312563,
---     ,115.92,1.7996352549156236,
---     ,116.61,1.8069959346906213,
---     ,117.08,1.827413895365628,
---     ,117.38,1.8505040653093774,
---     ,117.92,1.8653115294937446,
---     ,117.95,1.864946784409369,
---     ,116.97,1.8478647450843753,
---     ,117.98,1.8176393202250014,
---     ,118.65,1.7819959346906216,
---     ,119.43,1.7498606797749972,
---     ,119.62,1.7279179606750055,
---     ,120.08,1.7194630456468802,
---     ,120.05,1.725086104634371,
---     ,120.37,1.7430901699437487,
---     ,121.25,1.7696023658718827,
---     ,121.5,1.7999999999999992,
---     ,121.33,1.8307623792124919,
---     ,122.22,1.8595491502812522,
---     ,122.48,1.8846884705062543,
---     ,122.99,1.9055369543531187,
---     ,122.99,1.921856614465619,
---     ,123.66,1.932049150281252,
---     ,124.11,1.932725424859373,
---     ,125.07,1.9201722092687428,
---     ,125.05,1.8927254248593728,
---     ,125.7,1.8527786404500035,
---     ,126.13,1.8071352549156237,
---     ,126.09,1.765086104634371,
---     ,126.73,1.734323725421878,
---     ,127.15,1.7168237254218786,
---     ,127.1,1.7085410196624964,
---     ,127.07,1.7024999999999995,
---     ,127.04,1.6924138953656274,
---     ,128.03,1.6758155948031224,
---     ,128.35,1.655225424859373,
---     ,128.9,1.6364589803375025,
---     ,129.6,1.625364745084375,
---     ,130.07,1.6253647450843751,
---     ,130.05,1.6368237254218787,
---     ,130.03,1.6574999999999993,
---     ,130.02,1.6829508497187469,
---     ,130.35,1.7072745751406257,
---     ,130.56,1.7246352549156236,
---     ,131.71,1.73126644452187,
---     ,132.14,1.7269098300562502,
---     ,131.09,1.71440983005625,
---     ,132.4,1.6989057647468722,
---     ,132.93,1.686823725421878,
---     ,133.62,1.6839589803375024,
---     ,134.08,1.693541019662496,
---     ,134.05,1.714549150281252,
---     ,134.04,1.7414589803375025,
---     ,134.69,1.7664918693812437,
---     ,135.13,1.7823606797749973,
---     ,136.08,1.784549150281252,
---     ,136.39,1.7739057647468721,
---     ,136.59,1.7567705098312483,
---     ,136.73,1.742049150281252,
---     ,137.49,1.7380040653093771,
---     ,137.32,1.749549150281252,
---     ,137.88,1.7772745751406258,
---     ,137.92,1.8178647450843752,
---     ,138.61,1.864045084971874,
---     ,139.08,1.9053115294937444,
---     ,139.38,1.931041019662496,
---     ,140.26,1.934045084971874,
---     ,140.5,1.913401699437494,
---     ,140.67,1.8754508497187465,
---     ,140.78,1.831233555478129,
---     ,140.85,1.7924999999999993,
---     ,140.9,1.7684549150281246,
---     ,141.27,1.763647450843757,
---     ,141.85,1.7776393202250016,
---     ,141.9,1.8064057647468719,
---     ,142.93,1.8437335554781287,
---     ,142.95,1.882864745084375,
---     ,143.64,1.9184016994374944,
---     ,143.76,1.9472745751406253,
---     ,144.17,1.9699138953656274,
---     ,144.11,1.9904508497187468,
---     ,145.08,2.013905764746872,
---     ,145.72,2.0422745751406257,
---     ,146.15,2.072864745084375,
---     ,146.1,2.0994959346906215,
---     ,146.73,2.115311529493744,
---     ,147.49,2.114860679774997,
---     ,148.32,2.094860679774997,
---     ,148.88,2.0549467844093687,
---     ,148.92,1.9975861046343708,
---     ,148.61,1.9276393202250013,
---     ,149.08,1.8530040653093773,
---     ,149.38,1.7851393202250017,
---     ,149.59,1.7371884705062541,
---     ,150.39,1.7190983005625047,
---     ,150.93,1.73190983005625,
---     ,151.29,1.765225424859373,
---     ,151.86,1.8007294901687512,
---     ,151.9,1.8205901699437486,
---     ,151.94,1.8162664445218697,
---     ,152.62,1.792864745084375,
---     ,152.42,1.766233555478129,
---     ,152.94,1.7542705098312479,
---     ,153.63,1.7671352549156234,
---     ,153.75,1.8019630456468803,
---     ,154.17,1.845364745084375,
---     ,154.45,1.8814918693812435,
---     ,154.63,1.8996352549156237,
---     ,155.42,1.8974999999999993,
---     ,155.28,1.8803115294937447,
---     ,155.85,1.8571352549156235,
---     ,156.24,1.8371884705062542,
---     ,157.16,1.8276393202250016,
---     ,157.44,1.8321352549156238,
---     ,157.96,1.8497745751406256,
---     ,158.31,1.8751393202250015,
---     ,158.2,1.899860679774997,
---     ,158.14,1.9156762745781202,
---     ,158.76,1.9178647450843749,
---     ,159.17,1.9072745751406255,
---     ,159.45,1.8897213595499949,
---     ,159.63,1.8723606797749972,
---     ,160.09,1.859323725421878,
---     ,160.73,1.850364745084375,
---     ,161.15,1.8429508497187468,
---     ,161.1,1.8351393202250013,
---     ,161.73,1.8274138953656276,
---     ,162.49,1.8227254248593732,
---     ,162.66,1.8249999999999995,
---     ,163.11,1.8368237254218782,
---     ,163.4,1.8574999999999993,
---     ,163.94,1.8829508497187466,
---     ,164.29,1.9072745751406255,
---     ,164.53,1.9242705098312474,
---     ,164.02,1.9282623792124918,
---     ,164.68,1.9155901699437485,
---     ,165.12,1.8871884705062536,
---     ,165.75,1.8500861046343706,
---     ,166.16,1.8154508497187467,
---     ,167.11,1.7936474508437574,
---     ,167.07,1.7891844051968762,
---     ,167.72,1.7982623792124917,
---     ,167.81,1.8097745751406256,
---     ,168.21,1.8099138953656275,
---     ,168.8,1.7892172942406173,
---     ,169.2,1.7472213595499952,
---     ,169.47,1.6914589803375029,
---     ,169.65,1.6334549150281248,
---     ,170.1,1.5847745751406257,
---     ,170.73,1.5544630456468806,
---     ,171.15,1.5481433855343794,
---     ,171.77,1.5677786404500038,
---     ,172.18,1.6118237254218781,
---     ,172.79,1.6749999999999996,
---     ,172.86,1.747360679774997,
---     ,172.91,1.8152254248593729,
---     ,173.27,1.8650861046343707,
---     ,173.51,1.8876722092687426,
---     ,174.01,1.881041019662496,
---     ,174.34,1.852413895365628,
---     ,174.89,1.81690983005625,
---     ,175.26,1.7923606797749974,
---     ,175.51,1.7915983005625045,
---     ,175.34,1.8165983005625046,
---     ,175.89,1.8585410196624963,
---     ,176.26,1.9030901699437486,
---     ,177.17,1.9377786404500035,
---     ,177.12,1.9586803398874983,
---     ,177.74,1.9716311896062455,
---     ,178.16,1.9858155948031224,
---     ,178.44,2.004860679774997,
---     ,178.29,2.022360679774997,
---     ,178.53,2.025086104634371,
---     ,179.35,2.0016311896062455,
---     ,179.9,1.949999999999999,
---     ,180.27,1.8792705098312477,
---     ,180.85,1.8054508497187467,
---     ,181.56,1.743733555478129,
---     ,181.71,1.7018237254218784,
---     ,182.14,1.679045084971874,
---     ,182.76,1.6696884705062542,
---     ,182.51,1.6666844051968763,
---     ,182.67,1.6639918693812437,
---     ,183.45,1.657274575140626,
---     ,183.96,1.6443237254218783,
---     ,184.31,1.6266311896062455,
---     ,184.87,1.6097745751406258,
---     ,184.92,1.601372875703131,
---     ,185.61,1.6080901699437489,
---     ,185.41,1.6317705098312478,
---     ,186.27,1.6666844051968763,
---     ,186.85,1.7015450849718738,
---     ,186.9,1.725225424859373,
---     ,187.27,1.7319959346906215,
---     ,187.51,1.7235410196624963,
---     ,187.67,1.707049150281252,
---     ,188.12,1.6916844051968765,
---     ,188.74,1.6858155948031224,
---     ,188.83,1.6943237254218781,
---     ,189.22,1.7168237254218786,
---     ,189.48,1.7489057647468718,
---     ,189.65,1.7847745751406259,
---     ,190.1,1.8191844051968762,
---     ,190.4,1.8487664445218697,
---     ,190.93,1.8724999999999994,
---     ,191.62,1.8910942352531266,
---     ,191.75,1.905536954353118,
---     ,192.17,1.9154508497187468,
---     ,192.44,1.9190983005625046,
---     ,192.63,1.9154508497187468,
---     ,193.09,1.9055369543531184,
---     ,193.72,1.8914589803375024,
---     ,194.48,1.8751393202250015,
---     ,194.66,1.8589057647468719,
---     ,194.77,1.847188470506254,
---     ,195.18,1.8469630456468806,
---     ,195.45,1.8655901699437485,
---     ,195.97,1.9066844051968759,
---     ,195.65,1.9664589803375023,
---     ,196.1,2.0331762745781203,
---     ,196.4,2.09067627457812,
---     ,196.93,2.1249999999999987,
---     ,197.29,2.13067627457812,
---     ,197.86,2.1120820393249926,
---     ,198.24,2.078905764746872,
---     ,198.83,2.039999999999999,
---     ,199.22,1.9999999999999993,
---     ,199.81,1.9599999999999993,
---     ,200.54,1.920364745084375,
---     ,200.69,1.883004065309377,
---     ,201.13,1.8527786404500037,
---     ,201.42,1.8374138953656278,
---     ,201.95,1.8452786404500034,
---     ,201.63,1.8830572809000077,
---     ,202.75,1.9538728757031307,
---     ,203.17,2.0541311896062457,
---     ,203.11,2.17067627457812,
---     ,203.74,2.2813196601125,
---     ,204.16,2.3602583139031137,
---     ,204.77,2.3878444185374854,
---     ,205.18,2.359549150281252,
---     ,205.12,2.28940983005625,
---     ,205.41,2.2059878040718655,
---     ,205.61,2.1404179606750056,
---     ,205.74,2.112971176265636,
---     ,206.49,2.1264057647468717,
---     ,207.0,2.1671352549156233,
---     ,206.66,2.212188470506254,
---     ,207.11,2.2397213595499945,
---     ,207.41,2.238036954353118,
---     ,207.94,2.209045084971874,
---     ,207.96,2.1652254248593725,
---     ,208.31,2.1224999999999996,
---     ,208.87,2.0937335554781287,
---     ,209.25,2.0847745751406257,
---     ,209.5,2.0934549150281243,
---     ,209.67,2.1129179606750057,
---     ,210.44,2.1377786404500037,
---     ,210.63,2.1683155948031225,
---     ,211.09,2.209184405196876,
---     ,211.39,2.2643237254218778,
---     ,211.93,2.332725424859373,
---     ,211.95,2.407360679774997,
---     ,212.3,2.4778647450843754,
---     ,212.53,2.536684405196876,
---     ,212.69,2.5851393202250015,
---     ,213.13,2.6340450849718744,
---     ,213.42,2.6967705098312478,
---     ,213.94,2.7788196601125006,
---     ,214.3,2.8721352549156234,
---     ,214.86,2.9580369543531178,
---     ,214.91,3.0159016994374936,
---     ,215.61,3.032950849718747,
---     ,216.4,3.0103115294937446,
---     ,216.6,2.9618566144656193,
---     ,217.07,2.906545084971874,
---     ,217.71,2.859184405196876,
---     ,217.47,2.825729490168751,
---     ,217.98,2.805643385534379,
---     ,217.99,2.7971884705062537,
---     ,218.33,2.8009549150281243,
---     ,219.55,2.8202786404500033,
---     ,219.7,2.8592376207875065,
---     ,219.8,2.919999999999999,
---     ,219.87,3.0002254248593725,
---     ,220.91,3.0918237254218783,
---     ,220.94,3.183454915028124,
---     ,221.63,3.2653115294937445,
---     ,222.08,3.3316311896062456,
---     ,222.39,3.381180339887498,
---     ,222.59,3.4172745751406257,
---     ,223.4,3.446405764746872,
---     ,223.93,3.4756762745781202,
---     ,224.62,3.5100532155906294,
---     ,225.08,3.5512335554781282,
---     ,225.05,3.598262379212492,
---     ,225.7,3.6480901699437487,
---     ,225.8,3.696512195928132,
---     ,225.87,3.7410410196624957,
---     ,226.25,3.7834016994374933,
---     ,226.16,3.829012195928132,
---     ,226.44,3.8843237254218765,
---     ,226.96,3.9528976341281155,
---     ,227.64,4.031909830056249,
---     ,228.43,4.111598300562504,
---     ,228.62,4.1788525491562405,
---     ,229.08,4.223262379212491,
---     ,229.05,4.241823725421877,
---     ,229.37,4.240590169943748,
---     ,229.58,4.232811529493744,
---     ,230.39,4.2337335554781275,
---     ,230.59,4.254827790731255,
---     ,231.39,4.301458980337502,
---     ,231.6,4.37446304564688,
---     ,232.06,4.4725532155906285,
---     ,232.71,4.593594235253125,
---     ,232.81,4.734323725421876,
---     ,232.87,4.8890450849718725,
---     ,233.25,5.047672209268741,
---     ,233.5,5.195450849718745,
---     ,233.67,5.317499999999997,
---     ,234.11,5.406491869381243,
---     ,234.41,5.467221359549994,
---     ,234.94,5.51454915028125,
---     ,235.96,5.567778640450003,
---     ,236.31,5.643594235253126,
---     ,236.54,5.749045084971873,
---     ,236.36,5.878594235253126,
---     ,236.91,6.017917960675004,
---     ,237.27,6.152360679774996,
---     ,237.85,6.274217294240617,
---     ,238.23,6.3843237254218765,
---     ,238.82,6.488958980337501,
---     ,238.88,6.594668143959363,
---     ,239.59,6.701491869381243,
---     ,239.72,6.799913895365625,
---     ,240.15,6.876770509831245,
---     ,240.43,6.9259016994374925,
---     ,240.96,6.955139320224999,
---     ,241.64,6.985192535815631,
---     ,242.09,7.040868810393751,
---     ,242.06,7.138680339887496,
---     ,242.37,7.277413895365625,
---     ,242.58,7.438647450843756,
---     ,243.06,7.599549150281249,
---     ,243.37,7.749045084971871,
---     ,243.91,7.894688470506251,
---     ,243.61,8.056963045646876,
---     ,244.07,8.2564589803375,
---     ,244.38,8.501458980337501,
---     ,245.25,8.783143385534377,
---     ,245.84,9.081233555478127,
---     ,245.89,9.375954915028123,
---     ,247.59,9.657950849718745,
---     ,248.4,9.929270509831245,
---     ,248.93,10.196770509831246,
---     ,249.62,10.467413895365626,
---     ,250.08,10.75206947682814,
---     ,250.05,11.073163712081268,
---     ,249.7,11.466200666434384,
---     ,250.13,11.969257947334391,
---     ,250.42,12.602573542137515,
---     ,250.62,13.34716814395936,
---     ,250.08,14.1358813728906,
---     ,250.38,14.867168143959361,
---     ,250.26,15.44018477176559,
---     ,250.5,15.793705464881196,
---     ,250.0,15.924733922046842,
---     ,249.67,15.878606797749972,
---     ,249.78,15.72150443187809,
---     ,249.85,15.511213228931236,
---     ,249.9,15.281008130618753,
---     ,250.27,15.043090169943742